"'Nessbitt just wants power! He is not the man to lead unionism. He should be trying to unite the unionist voters, not divide them. If he were to do this just maybe we could have proper government. Surely that would make better sense. How can anything work when the people in control are pulling in opposite directions. Do you honestly believe Mr Nesbitt is a better negotiator than Mrs Foster. I think Jim Allister is right in what he says "" we need proper Government like Scotland and Wales have. Maybe if the UUP would consider this it may help hinder its decline. Very sad to watch'",107,1,0.009345794392523364
"'Michael you are correct, it is sad to watch and there is too much negativity about. With a possible break up of the Union there is an interesting rise in the number of people who declare themselves as Northern Irish. In 2011 the census figures reported that 40% of NI was British, 25% was Irish and 21% was Northern Irish. A recent poll recently put the Northern Irish population rising to 34% with British and Irish dropping. The border is becoming less of an issue, only when people want to use it to stir up a cause or at election time. The last ten years have not been good. This can not be as good as it gets. I believe we have got to help the nationalist community overcome the political carnage that is the SF and we have got to fight our own demons. Then I think we can all learn to live together.'",155,0,0.0
"'Michael Williamson, Mike did not advise unionists to transfer votes to a nationalist party. He said that was what HE was doing in his own constituency.'",26,0,0.0
"'DID YOU NOT SEE THE DEBATE TONIGHT, APPARANTLY SF OFFICES KNEW ABOUT THE RHI WHY IS NO ONE HAMMERING THEM ABOUT IT. THEY HAVE NOT DENIDE IT EITHER'",28,0,0.0
"'Jenny Brennan magic mick is the leader and he sets the example. So by himtransfering to sdlp those who follow will do the same. Weak leader, weak party'",28,0,0.0
'Only a fool would vote UUP this is the most important election the Unionist community will ever fight DUP are the only Unionist party that can win this election .Mike does not speak for me and many other orange men his talk is treacherous. Put aside personality s vote DUP.',50,0,0.0
'Orange and green again! Grow up and vote for those who want to change the political standards in northern Ireland!',20,2,0.1
"""You obviously haven't suffered at the hands of terrorism as Gerrymandering himself and the chief constable has said they haven't gone away you know""",24,0,0.0
'I mean adams',3,0,0.0
'Country first it has to be DUP.',7,0,0.0
'Your just a number idiot! The dip have ruined this country and will continue to do so!',17,2,0.11764705882352941
"""It's sf Ira that ruined this country.ard you for real or just stupid.""",13,0,0.0
"'Both have ruined this country, yet both are still being voted for. We have no hope.'",16,0,0.0
"'Uup weak leader, weak party DUP for my house hold 6 votes'",12,0,0.0
"""Voting DUP don't believe Mike has what it takes to become a leader""",13,0,0.0
"""The UlSTER Unionist party are a dead party, they need to create one unionist party. That's what the people are crying out for!""",23,1,0.043478260869565216
"""UUP 1 for me. dup RHI scandal don't thing so out.""",11,0,0.0
"""And you'll prob give sdlp your other vote as well""",10,0,0.0
'So',1,0,0.0
'Dear o dear the only change uup will make is to take another step toward a united ireland if it ever happens all in the uup should be held accountable for treason.',32,0,0.0
'Well said paul',3,0,0.0
"""No I'm okay thanks x""",5,0,0.0
'Jamie Brown ',3,0,0.0
'Paul Frew Cllr Timothy Gaston',5,0,0.0
'The only change they are interested in is the pounds in their pay cheques',14,0,0.0
'Where did ur man get them pyjamas',7,0,0.0
'Not so many',3,0,0.0
'MIKE WHY DONT WE CUT OUT THE MIDDLE MAN AND JUST VOTE SDLP. AFTER ALL IT WAS YOU WHO SAID YOU WERE GIVING THEM YOUR TRANSFER VOTE.',27,0,0.0
"'VOTE DUP AND KEEP THIS LUNDY OUT OF GOVERNMENT, LIKE TRIMBLE HE WILL SELL US OUT TO HIS FRIENDS IN THE SDLP / IRA'",24,0,0.0
"'why vote DUP, have you been on the other side of the moon or something,have you fell for the old orange and green card,they are corrupt,Gerry this and Gerry that,makes no odds who first minister is,its a joint office ffs'",40,0,0.0
'UUP NEVER NEVER NEVER',4,0,0.0
'DUP 123',2,0,0.0
"'COULDNT ORGANISE A PISSUP IN A BREWERY, GO BACK TO READING THE NEWS'",13,0,0.0
'TRAITOR MIKE',2,0,0.0
'Better to work with nationalist with no blood on their hands',11,0,0.0
'Trimble a sell out? The DUP jumped straight into bed with SF at the first time of asking!',18,1,0.05555555555555555
'History Just as chuckle brothers Ian and marty',8,0,0.0
'Lorcan Devine thats your man',5,0,0.0
'Vote UUP',2,0,0.0
'NEVER',1,0,0.0
"""Typical, he's a joke. Please vote for us to clean up Stormont. What is he going to do about the NHS, Education, Welfare, infrastructure, the economy, Brexit, the list is endless, but he seems to have missed all of the above, and many more. Vote UUP Votal SDLP.""",48,0,0.0
"""What have DUP/SF done if they can't agree the dummy is thrown out of the pram fresh start what fresh start""",21,0,0.0
"'Oh yeah here we go, UUP/SDLP will work together. They have been well exposed as not having a single policy that they can agree on. Brexit, split, education, split, Irish unity, split, and there are many other areas that they simply can\'t agree. Unfortunately for you, I am old enough to remember that David Trimble and Seamus Mallon couldn\'t even be bothered to speak to one another. The only thing that I have heard the UUP say when questioned about what they have agreed with the SDLP is ""we are working on it"". What a waste of time and effort, they are working with the wrong party, SF will be the largest Nationalist party. They would love to see the UUP as the largest Unionist party, as it would be a concession a day to the IRA. If the UUP is serious about doing things that are best for Northern Ireland, disband, and join as a single Unionist party.'",159,0,0.0
'IM VOTING DUP NOT MIKE THE CLOWN',7,0,0.0
