status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
105732052794210_1370025146364888,"Hugely successful DUP Rural Affairs Breakfast this morning. We were delighted to be joined with UK Farm Minister George Eustice MP, who gave his vision for the future of NI agriculture outside the EU. 
Diane Dodds MEP, DAERA Minister Michelle McIlveen and David Simpson MP, member of Environment, Food and Rural Affairs committee, all discussed a range of issues with environment stakeholders and those in local agri-foods industry.",Photos from Democratic Unionist Party's post,photo,https://www.facebook.com/democraticunionistparty/photos/a.130975336936548.16016.105732052794210/1370005373033532/?type=3,2016-10-19 11:38:20,36,1,1,36,0,0,0,0,0
105732052794210_1368408619859874,"Ulster Rugby Official were up at Stormont this morning for the all party working group on rugby, chaired by DUP Junior Minister Alastair Ross. #SUFTUM",Photos from Democratic Unionist Party's post,photo,https://www.facebook.com/democraticunionistparty/photos/a.106149206085828.8008.105732052794210/1368394999861236/?type=3,2016-10-18 04:39:15,31,1,1,31,0,0,0,0,0
105732052794210_1361850130515723,"Congratulations to First Minister for Northern Ireland Rt Hon Arlene Foster MLA, who was admitted into the Privy Council this evening at Buckingham Palace by Her Majesty the Queen.",Timeline Photos,photo,https://www.facebook.com/democraticunionistparty/photos/a.130975336936548.16016.105732052794210/1361850130515723/?type=3,2016-10-12 11:48:09,329,25,32,326,2,1,0,0,0
105732052794210_1359960184038051,"First Minister Arlene Foster has expressed sympathy on the death of Orange Order Grand Secretary Drew Nelson. 

She said, ""The news of Drew's passing is so very difficult to take in. Even though we knew he was courageously battling his illness, it is still so final to hear that he has passed away. His death will be deeply felt right across the Orange Order fraternity and throughout Northern Ireland this morning. 

I have known Drew for many years. He was a dear friend and I and many like me will miss his wise counsel. 

He was a towering figure in the Orange Order, doing so much to contribute to its ideals and its reputation. His commitment to the principals of the organisation was something that was widely admired.

He fought his illness with tremendous courage and fortitude, and today my thoughts are with his mother, sister in law and nephews as they come to terms with this huge loss.""",Timeline Photos,photo,https://www.facebook.com/democraticunionistparty/photos/a.130975336936548.16016.105732052794210/1359960184038051/?type=3,2016-10-10 09:07:28,155,11,24,137,0,0,0,18,0
105732052794210_1355720291128707,"Paul Givan has welcomed the announcement today that the iconic 'Weeping Window' sculpture will be displayed at the Ulster Museum next year. 

The installation was originally at HM Tower of London in 2014 marking the anniversary of the outbreak of World War 1 and will be on display in locations across the UK until 2018.",Timeline Photos,photo,https://www.facebook.com/democraticunionistparty/photos/a.130975336936548.16016.105732052794210/1355720291128707/?type=3,2016-10-06 06:14:56,190,7,20,183,5,2,0,0,0
105732052794210_1355703867797016,"Diane Dodds MEP speaking in Strasbourg, ""Let us step up, not step back and create a positive atmosphere for a new relationship with Europe.""",Diane Dodds,video,https://www.facebook.com/DianedoddsMEP/videos/805402386266907/,2016-10-06 05:39:13,44,6,0,44,0,0,0,0,0
105732052794210_1355099521190784,"Northern Ireland is the first region of the United Kingdom to deliver advance support payments to farmers.
Michelle McIlveen has confirmd that she remains on track to issue these from Monday 17 October until Friday 21 October.
#friendofthefarmer",Timeline Photos,photo,https://www.facebook.com/democraticunionistparty/photos/a.130975336936548.16016.105732052794210/1355099521190784/?type=3,2016-10-05 12:25:09,15,2,8,15,0,0,0,0,0
105732052794210_1353731301327606,"Building relationships and the strength of the Union, among the topics of discussion during DUP event at the Conservative Party Conference. Delighted to have Northern Ireland Secretary of State James Brokenshire with us.",Photos from Democratic Unionist Party's post,photo,https://www.facebook.com/democraticunionistparty/photos/a.106149206085828.8008.105732052794210/1353692247998178/?type=3,2016-10-04 08:21:43,58,2,7,58,0,0,0,0,0
105732052794210_1353580624676007,"After meeting with the Prime Minister this morning in Birmingham, Arlene Foster is welcomed to the main hall at the Conservative Party Conference.",,video,https://www.facebook.com/democraticunionistparty/videos/1353580624676007/,2016-10-04 05:20:44,77,1,7,77,0,0,0,0,0
105732052794210_1352732328094170,"DUP's Gavin Robinson MP, Assembly Speaker Robin Newton, North Antrim MLA Mervyn Storey and Fermanagh and South Tyrone MLA Lord Maurice Morrow had the pleasure of welcoming members of the Kenyan Senate to Stormont today. The trip focuses on devolution in Northern Ireland. The visitors will also visit Westminster later in the week.",Photos from Democratic Unionist Party's post,photo,https://www.facebook.com/democraticunionistparty/photos/a.106149206085828.8008.105732052794210/1352732291427507/?type=3,2016-10-03 10:01:16,22,0,4,22,0,0,0,0,0
105732052794210_1347226705311399,Happy Ulster Day! On this day 104 years ago just under half a million people signed the Ulster Covenant. A significant day in our history.,Timeline Photos,photo,https://www.facebook.com/democraticunionistparty/photos/a.130975336936548.16016.105732052794210/1347226705311399/?type=3,2016-09-28 11:08:26,108,3,17,104,4,0,0,0,0
105732052794210_1347001145333955,We're at the Freshers Fair in Queen's University today. If you are a student or know someone studying at Queen's then encourage them to come along!  If you're not able to make it to the Freshers Fair then drop us a line and you can still get involved with the QUB DUP Association.,Photos from Democratic Unionist Party's post,photo,https://www.facebook.com/democraticunionistparty/photos/a.130975336936548.16016.105732052794210/1347000312000705/?type=3,2016-09-28 07:15:58,53,0,2,53,0,0,0,0,0
105732052794210_1345936292107107,"Calling all students! Drop in to visit our stand at Jordanstown Freshers Fayre. We are already having a great day so far, with our elected representatives meeting with lots students. We will be there until 3pm today.",Photos from Democratic Unionist Party's post,photo,https://www.facebook.com/democraticunionistparty/photos/a.106149206085828.8008.105732052794210/1345936238773779/?type=3,2016-09-27 06:38:40,58,1,12,58,0,0,0,0,0
105732052794210_1337718842928852,,,video,https://www.facebook.com/democraticunionistparty/videos/1337718842928852/,2016-09-19 13:04:36,35,7,3,35,0,0,0,0,0
