status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
25749647410_10154219475322411,This week at PMQs Jeremy Corbyn spoke on behalf of over 1.8 million British people who have called for President Trump's state visit invitation to be withdrawn. Donald Trump should not be welcomed to Britain while he abuses our shared values with his shameful Muslim ban and attacks on refugees' and women's rights. Share if you agree ↓,President Trump's invite must be withdrawn,video,https://www.facebook.com/labourparty/videos/10154219475322411/,2017-02-05 12:22:00,3029,433,1088,2784,173,3,11,4,54
25749647410_10154219484657411,This week's figures reveal the dramatic drop in applications to study nursing – proving that the Government's cuts to nursing bursaries are hitting hard. Labour would reinstate bursaries for nurses and make sure patients get the care they deserve. With us? Share this  ↓,Timeline Photos,photo,https://www.facebook.com/labourparty/photos/a.249540562410.149481.25749647410/10154219484657411/?type=3,2017-02-05 05:01:00,1077,123,679,772,6,8,0,126,165
25749647410_10154216724297411,"3.9 million children are living in poverty in the UK, a rise of 200,000 in a single year under the Tories. Sign our petition today to tell Theresa May she must re-establish the child poverty targets her Government scrapped: nochildpoverty.org.uk",Join us to end child poverty,video,https://www.facebook.com/labourparty/videos/10154216724297411/,2017-02-02 15:30:01,718,154,352,514,8,2,1,94,99
25749647410_10154216614227411,Today's figures revealing the dramatic drop in applications to study nursing show the Government's cuts to nursing bursaries are hitting hard. Labour would reinstate bursaries for nurses and make sure patients get the care they deserve. #CarefortheNHS,Timeline Photos,photo,https://www.facebook.com/labourparty/photos/a.249540562410.149481.25749647410/10154216614227411/?type=3,2017-02-02 12:19:57,1006,168,570,740,8,7,1,98,152
25749647410_10154213766277411,"Today marks the start of LGBT History Month. This is a chance to reflect on the victories in the fight for LGBT equality so far – but we must also recognise how much further there is still to go. We stand in solidarity with people of all genders and sexualities, and we will continue to fight for full equality for LGBT people at home and abroad. Share Sarah Champion MP's video ↓",Happy LGBT History Month,video,https://www.facebook.com/labourparty/videos/10154213766277411/,2017-02-01 13:43:50,482,162,256,439,32,1,6,1,3
25749647410_10154213252242411,"Today at PMQs, Jeremy Corbyn spoke on behalf of the 1.8 million British people who have called for President Trump's state visit invitation to be withdrawn. Donald Trump should not be welcomed to Britain while he abuses our shared values with his shameful Muslim ban and attacks on refugees' and women's rights. Share if you agree ↓",President Trump's invite must be withdrawn,video,https://www.facebook.com/labourparty/videos/10154213252242411/,2017-02-01 10:09:40,4771,734,2820,4346,291,6,18,8,102
25749647410_10154212646317411,"Join our child poverty campaign now: nochildpoverty.org.uk
""Child poverty should scar our conscience as much as it does our children's futures.""
There are 3.9 million children in poverty in the UK. Yet, in 2015, the Tories scrapped Labour's child poverty targets. That's why Dan Jarvis is leading our campaign to bring the targets back. Our Bill goes to Parliament on Friday, so add your name to our campaign now: nochildpoverty.org.uk",nochildpoverty.org.uk,video,https://www.facebook.com/labourparty/videos/10154212646317411/,2017-02-01 04:56:04,444,73,148,397,14,0,0,26,7
25749647410_10154207677592411,"Jeremy Corbyn has written to Theresa May, calling on her to withdraw her offer of a State Visit to Donald Trump. Here's what he said - share his message ↓

Let no one be in doubt that I will oppose, and the Labour Party will oppose, all those who fan the flames of fear at home and abroad.

I support the demand of millions of British people: Donald Trump should not be welcomed on a State Visit to this country while he continues to propagate his anti-women, anti-Muslim and anti-Mexican policies.

This world defeated segregation, we defeated Apartheid and we will defeat this nasty policy created to sow division and hatred.

His invite should be withdrawn until the executive orders are gone and every element of them repealed.

History judges us by the actions we take in opposing oppression.
I am proud that during the 1980s and 1990s I stood with Labour party members, trade unionists and faith leaders opposing the racist regime of South Africa.

I was there on the day Margaret Thatcher opened her door to P.W. Botha while Nelson Mandela languished in a prison cell.
Margret Thatcher and the Conservative Party were on the wrong side of history then just as Theresa May and her Conservative Party are on the wrong side of history today.

The Labour party stands unequivocally with those demonstrating today and will do so until we are victorious.

I have written to Theresa May to demand that she withdraws her offer to Donald Trump of a State Visit.",Timeline Photos,photo,https://www.facebook.com/labourparty/photos/a.249540562410.149481.25749647410/10154207677592411/?type=3,2017-01-30 14:01:02,5097,632,1581,4639,348,6,24,7,73
25749647410_10154207592087411,"Today Emily Thornberry challenged Boris Johnson and Theresa May on their weak and inadequate response to Donald Trump's Executive Order, which has banned refugees and nationals from seven countries from entering the US. Share this ↓",Emily Thornberry on Trump's Muslim ban,video,https://www.facebook.com/labourparty/videos/10154207592087411/,2017-01-30 12:57:00,6244,476,2562,5671,465,15,24,42,27
25749647410_10154207195597411,"Over 1,200,000 British people have told Theresa May: withdraw Trump's invitation. While refugees and Muslims aren't welcome in the US, Donald Trump is not welcome for a state visit. If you haven't already, add your name now: petition.parliament.uk/petitions/171928",Petition: Prevent Donald Trump from making a State Visit to the United Kingdom.,link,https://petition.parliament.uk/petitions/171928,2017-01-30 08:54:12,1579,408,463,1406,80,6,57,2,28
25749647410_10154200400662411,"Theresa May is in total denial about the crisis in our NHS, as she claims there have only been a ""small number of incidents"" where unacceptable practises have taken place. But we - and you - know that it's way more than a ""small number"", as understaffing and underfunding continue to put patients in danger across the country. Share your experiences now → SmallNumberOfIncidents.com",The NHS is in crisis but Theresa May is in denial,link,http://www.smallnumberofincidents.com/,2017-01-29 05:01:00,507,177,191,306,0,5,7,20,169
25749647410_10154200326577411,"新年快乐 
From all of us here at the Labour Party, we're wishing the British Chinese community a very happy New Year. Here's Jeremy Corbyn's message ↓",新年快乐,video,https://www.facebook.com/labourparty/videos/10154200326577411/,2017-01-28 04:12:00,1105,182,113,1032,60,1,10,0,2
25749647410_10154200085037411,"The Tory NHS crisis continues, as new figures today reveal that 4,093 urgent operations were cancelled last year – that's up 27% in just two years. 
As our Shadow Health Secretary, Jonathan Ashworth says: ""Urgent action is required and Labour is calling for a sustainable health and social care package to be brought forward in the March Budget, so that the NHS and its patients never have to go through a winter like this again."" Agree? Share this ↓",Hospitals cancelled record number of urgent operations last year,link,https://www.theguardian.com/society/2017/jan/27/record-number-urgent-operations-cancelled-hospitals-england-2016,2017-01-27 09:50:04,476,142,285,272,1,2,1,60,140
25749647410_10154199782607411,,Jeremy Corbyn,photo,https://www.facebook.com/JeremyCorbynMP/photos/a.468063663871.262492.330250343871/10155010870953872/?type=3,2017-01-27 07:07:14,659,51,0,454,22,0,0,178,5
25749647410_10154197643527411,Read: Jeremy Corbyn's full statement on Theresa May's upcoming meeting with President Donald Trump. Share this if you're with us ↓,,video,https://www.facebook.com/labourparty/videos/10154197643527411/,2017-01-26 11:45:08,1509,347,522,1372,88,2,10,3,34
25749647410_10154194756627411,"Today Theresa May has U-turned, as the Government announce they will publish a White Paper on Brexit. Watch and share Keir Starmer's response ↓",Theresa May's Brexit U-turn,video,https://www.facebook.com/labourparty/videos/10154194756627411/,2017-01-25 13:03:46,1287,266,429,1194,58,2,9,1,23
25749647410_10154194440337411,"As Jeremy Corbyn said today at PMQs, we need a Brexit deal that protects jobs, living standards and workers' rights. But Theresa May's plan threatens to turn Britain into a bargain basement tax haven off the coast of Europe, risking business, jobs and public services. Agree? Watch and share his video ↓",Theresa May's Brexit plan,video,https://www.facebook.com/labourparty/videos/10154194440337411/,2017-01-25 11:08:16,1333,336,385,1203,58,3,8,9,52
25749647410_10154189869717411,Here's Keir Starmer responding to this morning's judgment from the Supreme Court that Parliament must give its approval to trigger the process of leaving the EU. Agree with Keir? Share this ↓,Watch: Keir Starmer on the Supreme Court judgment,video,https://www.facebook.com/labourparty/videos/10154189869717411/,2017-01-24 09:04:12,3168,431,2016,2923,178,9,4,1,53
