status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Party
47694585682_10153806007360683,"In vielen Städten explodieren die Mieten. Wohnraum ist zum beliebten Spekulationsobjekt geworden. Mit unserer Aktionswoche ""Niedrige Miete statt hohe Rendite"" wollen wir ein deutliches Zeichen gegen Mietenexplosion und Verdrängung setzen. Auch bei Dir steigen die Mieten und die Wohnungsnot wächst? Dann beteilige Dich an unserer Aktionswoche vom 14. bis zum 20. November. #Dasmussdrinsein https://www.die-linke.de/kampagne/aktionen/niedrige-miete-statt-hohe-rendite/",Timeline Photos,photo,https://www.facebook.com/linkspartei/photos/a.60691390682.82555.47694585682/10153806007360683/?type=3,2016-11-11 04:00:01,923,79,179,879,16,0,1,2,25,Linkspartei
47694585682_10153805723365683,Möchtest du etwas bewegen? Dann beweg Dich und werde Mitglied! Für Gerechtigkeit und Demokratie und eine starke linke Mehrheit! www.die-linke.de/mitgliedwerden,Eintrittserklärung,link,https://www.die-linke.de/partei/eintreten/eintrittserklaerung/,2016-11-10 07:33:41,1956,345,533,1777,77,6,76,4,16,Linkspartei
47694585682_10153800845015683,"""Der 9. November ist ein geschichtsträchtiges Datum. Da war zunächst der Matrosen- und Arbeiteraufstand, der zur Abdankung des Kaisers führte, die Reichspogromnacht und die Öffnung der Mauer. Wir sagen, der 9. November ist ein Tag der Erinnerung und ein Tag, der uns in ganz besonderer Weise mahnt Demokratie und Weltoffenheit zu verteidigen."" Katja Kipping",Der 9. November mahnt uns Demokratie und Weltoffenheit zu vert...,video,https://www.facebook.com/linkspartei/videos/10153800845015683/,2016-11-09 11:00:00,496,42,79,473,15,0,6,2,0,Linkspartei
47694585682_10153803580285683,"Trumps Erfolg zeigt, wie stark die hemmungslose Liberalisierung der Wirtschaft und die Aufgabe sozialpolitischer Ansprüche - die in den USA deutlich stärker als in Europa waren -  die Menschen verunsichern und entwurzeln. Die Folgen sind dramatisch: Denn wer die Mittelschichten vernachlässigt und soziale Spaltung fördert, der spielt am Ende des Tages den Rechtspopulisten und dem Hass gegen Migranten, Frauen und gesellschaftliche Minderheiten in die Hände. Katja Kipping und Bernd Riexinger
https://www.die-linke.de/nc/presse/presseerklaerungen/detail/zurueck/presseerklaerungen/artikel/rechtsruck-in-den-usa/",Timeline Photos,photo,https://www.facebook.com/linkspartei/photos/a.60691390682.82555.47694585682/10153803580285683/?type=3,2016-11-09 08:20:24,1224,143,182,1109,10,4,18,74,9,Linkspartei
47694585682_10153798838315683,"Das Parteiprogramm der LINKEN wird 5 Jahre alt. Welcher Satz ist Dein Lieblingssatz aus dem Programm, Dietmar Bartsch? https://www.die-linke.de/fileadmin/download/dokumente/programm_der_partei_die_linke_erfurt2011.pdf",5 Jahre Parteiprogramm DIE LINKE #3,video,https://www.facebook.com/linkspartei/videos/10153798838315683/,2016-11-07 12:00:27,176,35,31,159,13,2,2,0,0,Linkspartei
47694585682_10153764545320683,"Schnell, schnell, Isabell: Bald müssen Krankenhäuser Roller anschaffen, damit Pflegekräfte schnell genug von PatientIn zu PatientIn kommen. Das kann nicht sein! DIE LINKE weiß was Besseres: 100.000 zusätzliche Pflegekräfte für die Kliniken! Näheres dazu und zur Kampagne „Das muss drin sein."" im gerade erschienenen DISPUTextra https://www.die-linke.de/politik/disput/download-als-epaper/ . ""Pflegenotstand stoppen: 100.000 Pflegekräfte mehr!"": https://www.die-linke.de/nc/100000/",Timeline Photos,photo,https://www.facebook.com/linkspartei/photos/a.60691390682.82555.47694585682/10153764545320683/?type=3,2016-11-05 04:00:01,961,88,275,876,6,6,11,28,34,Linkspartei
47694585682_10153790425425683,"Wir schweigen nicht!
In der vergangenen Nacht wurden die beiden Vorsitzenden der linkskurdischen Halkların Demokratik Partisi – HDP sowie weitere Abgeordnete der Partei festgenommen. Dazu der stellv. Parteivorsitzende Tobias Pflüger: „Das ist wie eine Organisierung eines Bürgerkrieges von ""oben"". An Angela Merkel und Frank-Walter Steinmeier: Jetzt ist der letzte Zeitpunkt, Erdogan klar in die Schranken zu weisen, ansonsten machen Sie sich mitschuldig an der Einführung der Diktatur und der Todesstrafe in der Türkei und dem Beginn eines Bürgerkriegs. Wir als LINKE sind solidarisch mit den festgenommenen HDP-Abgeordneten.""",Timeline Photos,photo,https://www.facebook.com/linkspartei/photos/a.60691390682.82555.47694585682/10153790425425683/?type=3,2016-11-04 03:30:04,3592,148,1036,3330,90,3,8,34,127,Linkspartei
47694585682_10153786364295683,"Du hast was zu sagen: DIE LINKE hört zu! Komm am Sonntag, den 6. November 2016 von 11.00–16.30 Uhr in die ""galerie KUB"" nach Leipzig und melde dich zu Wort. Mehr Informationen: www.die-linke.de/Wahlprogramm2017",Was muss drin sein? Veranstaltung Frankfurt a.M.,video,https://www.facebook.com/linkspartei/videos/10153786364295683/,2016-11-03 01:11:07,250,30,44,239,8,2,1,0,0,Linkspartei
47694585682_10153764272680683,"Heute um 18 Uhr begrüßt Dr. Gesine Lötzsch den Schriftsteller und Publizist Raul Zelik zu ihrer Veranstaltungsreihe ""geDRUCKtes"" im Karl-Liebknecht-Haus.
Live unter www.die-linke.de/livestream",,video,https://www.facebook.com/linkspartei/videos/10153764272680683/,2016-11-02 03:00:00,73,9,8,69,3,1,0,0,0,Linkspartei
47694585682_10153778004050683,Vor 5 Jahren wurde auf dem Parteitag in Erfurt unser Parteiprogramm beschlossen und im Dezember durch einen Mitgliederentscheid bestätigt. Heute verrät uns Sevim Dagdelen ihren Lieblingssatz aus dem Programm: https://www.die-linke.de/fileadmin/download/dokumente/programm_der_partei_die_linke_erfurt2011.pdf,5 Jahre Parteiprogramm der LINKEN #2,video,https://www.facebook.com/linkspartei/videos/10153778004050683/,2016-10-30 11:37:37,345,33,128,327,11,1,4,0,2,Linkspartei
47694585682_10153774953835683,"Die Arbeit hat begonnen. In Frankfurt/Main sind heute 80 Menschen der Einladung der LINKEN gefolgt und haben diskutiert, wie das Wahlprogramm zur Bundestagswahl 2017 aussehen könnte: Soziale Sicherheit, gerechtes Gesundheitssystem, friedliche Außenpolitik sind nur einige von vielen Themen, um die es ging. DIE LINKE hört zu, DIE LINKE ist vor Ort. Als nächstes am 06.11. in Leipzig und am 19.11. in Duisburg. 
www.die-linke.de/wahlprogramm2017",Photos from DIE LINKE's post,photo,https://www.facebook.com/linkspartei/photos/a.60691390682.82555.47694585682/10153774948120683/?type=3,2016-10-29 10:13:28,426,30,70,412,10,4,0,0,0,Linkspartei
47694585682_10153766623795683,"Was muss drin sein?
Im kommenden Jahr sind Bundestagswahlen. DIE LINKE will wissen, was euch bewegt. Wo drückt der Schuh im Alltag? Was muss sich schnell ändern? Was läuft schlecht in der Aus­bildung, im Betrieb oder Jobcenter, im Krankenhaus oder im Stadtviertel, bei der Wohnungssuche?
Wir laden euch herzlich ein, mit uns in Frankfurt/Main, Leipzig oder Duisburg ins Gespräch zu kommen. Wir haben Zeit für den Austausch, gemeinsam in großer Runde und in kleineren Arbeitsgruppen. Wir bieten verschiedene Möglichkeiten an, wie ihr uns Ideen und Forderungen mitgeben könnt.
Wir starten am kommenden Samstag, 29.10.2016, 11.00–16.30 Uhr in Frankfurt a. M. mit Katja Kipping https://www.die-linke.de/die-linke/wahlen/wahlprogramm-2017/was-muss-drin-sein-die-veranstaltungen/",Timeline Photos,photo,https://www.facebook.com/linkspartei/photos/a.60691390682.82555.47694585682/10153766623795683/?type=3,2016-10-27 09:00:01,361,111,122,337,17,3,3,0,1,Linkspartei
47694585682_10153766933430683,"Die Regionalregierung von Wallonien weigert sich beharrlich dem CETA-Vertrag zuzustimmen. Das Abkommen dürfe weder Sonderklagerechte für Konzerne enthalten noch die bäuerliche Landwirtschaft gefährden und öffentliche Dienstleistungen unter Privatisierungsdruck setzen. Während Wirtschaftsminister Sigmar Gabriel die SPD-Basis mit bedeutungslosen ""Auslegungserklärungen"" beruhigt, fordern die Wallonen eine faire und gerechte Handelspolitik – und haben die Chance, zu siegen. Deshalb haben wir zusammen mit dem „Berliner Bündnis TTIP | TISA | CETA stoppen!"" heute vor der belgischen Botschaft den Wallonen unsere Solidarität ausgedrückt.",Photos from DIE LINKE's post,photo,https://www.facebook.com/linkspartei/photos/a.60691390682.82555.47694585682/10153766931325683/?type=3,2016-10-26 07:30:24,1165,52,158,1117,41,7,0,0,0,Linkspartei
